Date,Close,Signal,Portfolio Value,Rise/Fall,Stocks Held,Cash in Hand
2021-08-30,763.6355590820312,0,200414.93,3164.33,200,47687.82
2021-08-31,765.3237915039062,0,200752.58,337.65,200,47687.82
2021-09-01,742.7490234375,0,196237.62,-4514.95,200,47687.82
2021-09-02,725.9143676757812,0,192870.69,-3366.93,200,47687.82
2021-09-03,723.454345703125,0,192378.69,-492.0,200,47687.82
2021-09-06,728.1333618164062,0,193314.49,935.8,200,47687.82
2021-09-07,726.54150390625,0,192996.12,-318.37,200,47687.82
2021-09-08,728.1333618164062,0,193314.49,318.37,200,47687.82
2021-09-09,724.2744140625,0,192542.7,-771.79,200,47687.82
2021-09-13,719.2577514648438,0,191539.37,-1003.33,200,47687.82
2021-09-14,723.7437744140625,0,192436.57,897.2,200,47687.82
2021-09-15,728.4708862304688,0,193381.99,945.42,200,47687.82
2021-09-16,730.2557373046875,0,193738.96,356.97,200,47687.82
2021-09-17,727.5545043945312,0,193198.72,-540.25,200,47687.82
2021-09-20,712.0221557617188,0,190092.25,-3106.47,200,47687.82
2021-09-21,712.4081420898438,0,190169.45,77.2,200,47687.82
2021-09-22,725.962646484375,0,192880.35,2710.9,200,47687.82
2021-09-23,731.7028198242188,0,194028.38,1148.03,200,47687.82
2021-09-24,751.9622192382812,0,198080.26,4051.88,200,47687.82
2021-09-27,782.7372436523438,0,204235.27,6155.0,200,47687.82
2021-09-28,777.6241455078125,0,203212.65,-1022.62,200,47687.82
2021-09-29,783.4607543945312,0,204379.97,1167.32,200,47687.82
2021-09-30,774.72998046875,0,202633.81,-1746.15,200,47687.82
2021-10-01,798.6553344726562,0,207418.88,4785.07,200,47687.82
2021-10-04,811.4863891601562,0,209985.1,2566.21,200,47687.82
2021-10-05,813.3193359375,0,210351.68,366.59,200,47687.82
2021-10-06,804.6849365234375,0,208624.8,-1726.88,200,47687.82
2021-10-07,847.2779541015625,0,217143.41,8518.6,200,47687.82
2021-10-08,846.8439331054688,0,217056.6,-86.8,200,47687.82
2021-10-11,864.01611328125,0,220491.04,3434.44,200,47687.82
2021-10-12,858.7100830078125,0,219429.83,-1061.21,200,47687.82
2021-10-13,902.3643188476562,0,228160.68,8730.85,200,47687.82
2021-10-14,898.5535888671875,0,227398.54,-762.15,200,47687.82
2021-10-18,878.8248291015625,0,223452.78,-3945.75,200,47687.82
2021-10-19,885.143798828125,0,224716.58,1263.79,200,47687.82
2021-10-20,867.6338500976562,0,221214.59,-3501.99,200,47687.82
2021-10-21,865.3667602539062,0,220761.17,-453.42,200,47687.82
2021-10-22,856.5393676757812,0,218995.69,-1765.48,200,47687.82
2021-10-25,859.2889404296875,0,219545.61,549.91,200,47687.82
2021-10-26,863.003173828125,0,220288.45,742.85,200,47687.82
2021-10-27,855.5264282226562,0,218793.1,-1495.35,200,47687.82
2021-10-28,852.6804809570312,0,218223.91,-569.19,200,47687.82
2021-10-29,853.0664672851562,0,218301.11,77.2,200,47687.82
2021-11-01,839.6565551757812,0,215619.13,-2681.98,200,47687.82
2021-11-02,831.1187133789062,0,213911.56,-1707.57,200,47687.82
2021-11-03,819.0595703125,0,211499.73,-2411.83,200,47687.82
2021-11-04,842.0684204101562,0,216101.5,4601.77,200,47687.82
2021-11-08,829.189208984375,0,213525.66,-2575.84,200,47687.82
2021-11-09,860.6878051757812,0,219825.38,6299.72,200,47687.82
2021-11-10,887.218017578125,0,225131.42,5306.04,200,47687.82
2021-11-11,892.13818359375,0,226115.45,984.03,200,47687.82
2021-11-12,904.7279663085938,0,228633.41,2517.96,200,47687.82
2021-11-15,895.659423828125,0,226819.7,-1813.71,200,47687.82
2021-11-16,926.4343872070312,0,232974.69,6154.99,200,47687.82
2021-11-17,920.7908325195312,0,231845.98,-1128.71,200,47687.82
2021-11-18,891.1251220703125,0,225912.84,-5933.14,200,47687.82
2021-11-22,869.0809936523438,0,221504.02,-4408.83,200,47687.82
2021-11-23,869.5632934570312,0,221600.48,96.46,200,47687.82
2021-11-24,861.7008056640625,0,220027.98,-1572.5,200,47687.82
2021-11-25,859.7713623046875,0,219642.09,-385.89,200,47687.82
2021-11-26,823.6419677734375,0,212416.21,-7225.88,200,47687.82
2021-11-29,820.7959594726562,0,211847.01,-569.2,200,47687.82
2021-11-30,806.03564453125,0,208894.95,-2952.06,200,47687.82
2021-12-01,805.2638549804688,0,208740.59,-154.36,200,47687.82
2021-12-02,819.590087890625,0,211605.83,2865.25,200,47687.82
2021-12-03,807.4344482421875,0,209174.71,-2431.13,200,47687.82
2021-12-06,793.1563720703125,0,206319.09,-2855.62,200,47687.82
2021-12-07,796.8223876953125,0,207052.29,733.2,200,47687.82
2021-12-08,811.1004638671875,0,209907.91,2855.62,200,47687.82
2021-12-09,821.08544921875,0,211904.91,1997.0,200,47687.82
2021-12-10,829.3821411132812,0,213564.25,1659.34,200,47687.82
2021-12-13,813.3675537109375,0,210361.33,-3202.92,200,47687.82
2021-12-14,807.3380126953125,0,209155.42,-1205.91,200,47687.82
2021-12-15,816.3582763671875,0,210959.47,1804.05,200,47687.82
2021-12-16,823.2078247070312,0,212329.38,1369.91,200,47687.82
2021-12-17,805.1672973632812,0,208721.28,-3608.11,200,47687.82
2021-12-20,785.5831909179688,0,204804.46,-3916.82,200,47687.82
2021-12-21,783.5573120117188,0,204399.28,-405.18,200,47687.82
2021-12-22,789.828125,0,205653.44,1254.16,200,47687.82
2021-12-23,797.6906127929688,0,207225.94,1572.5,200,47687.82
2021-12-24,783.991455078125,0,204486.11,-2739.83,200,47687.82
2021-12-27,789.683349609375,0,205624.49,1138.38,200,47687.82
2021-12-28,809.1227416992188,0,209512.37,3887.88,200,47687.82
2021-12-29,803.3343505859375,0,208354.69,-1157.68,200,47687.82
2021-12-30,800.0542602539062,0,207698.67,-656.02,200,47687.82
2021-12-31,807.62744140625,0,209213.31,1514.64,200,47687.82
2022-01-03,800.5366821289062,0,207795.15,-1418.15,200,47687.82
2022-01-04,802.5142822265625,0,208190.67,395.52,200,47687.82
2022-01-05,809.89453125,0,209666.72,1476.05,200,47687.82
2022-01-06,810.232177734375,0,209734.25,67.53,200,47687.82
2022-01-07,799.7647705078125,0,207640.77,-2093.48,200,47687.82
2022-01-10,812.2581176757812,0,210139.44,2498.67,200,47687.82
2022-01-11,811.7275390625,0,210033.33,-106.12,200,47687.82
2022-01-12,849.496826171875,0,217587.18,7553.86,200,47687.82
2022-01-13,864.4020385742188,0,220568.23,2981.04,200,47687.82
2022-01-14,850.1240234375,0,217712.62,-2855.6,200,47687.82
2022-01-17,869.0328369140625,0,221494.38,3781.76,200,47687.82
2022-01-18,860.6878051757812,0,219825.38,-1669.01,200,47687.82
2022-01-19,862.8584594726562,0,220259.51,434.13,200,47687.82
2022-01-20,849.4486083984375,0,217577.54,-2681.97,200,47687.82
2022-01-21,844.3355102539062,0,216554.92,-1022.62,200,47687.82
2022-01-24,824.5585327148438,0,212599.52,-3955.4,200,47687.82
2022-01-25,824.3655395507812,0,212560.93,-38.6,200,47687.82
2022-01-27,827.790283203125,0,213245.87,684.95,200,47687.82
2022-01-28,838.9812622070312,0,215484.07,2238.2,200,47687.82
2022-01-31,854.5617065429688,0,218600.16,3116.09,200,47687.82
2022-02-01,839.029541015625,0,215493.73,-3106.43,200,47687.82
2022-02-02,838.69189453125,0,215426.2,-67.53,200,47687.82
2022-02-03,826.005615234375,0,212888.94,-2537.26,200,47687.82
2022-02-04,812.0169677734375,0,210091.21,-2797.73,200,47687.82
2022-02-07,800.2471923828125,0,207737.26,-2353.96,200,47687.82
2022-02-08,802.7072143554688,0,208229.26,492.0,200,47687.82
2022-02-09,810.56982421875,0,209801.78,1572.52,200,47687.82
2022-02-10,822.9666748046875,0,212281.15,2479.37,200,47687.82
2022-02-11,823.5455932617188,0,212396.94,115.78,200,47687.82
2022-02-14,795.9541625976562,0,206878.65,-5518.29,200,47687.82
2022-02-15,824.4620361328125,0,212580.22,5701.57,200,47687.82
2022-02-16,833.771728515625,0,214442.16,1861.94,200,47687.82
2022-02-17,831.84228515625,0,214056.27,-385.89,200,47687.82
2022-02-18,821.9537353515625,0,212078.56,-1977.71,200,47687.82
2022-02-21,811.4380493164062,0,209975.43,-2103.14,200,47687.82
2022-02-22,823.15966796875,0,212319.75,2344.32,200,47687.82
2022-02-23,820.3135986328125,0,211750.54,-569.21,200,47687.82
2022-02-24,767.7356567382812,0,201234.95,-10515.59,200,47687.82
2022-02-25,779.1194458007812,0,203511.71,2276.76,200,47687.82
2022-02-28,762.960205078125,0,200279.86,-3231.85,200,47687.82
2022-03-02,750.9010009765625,0,197868.02,-2411.84,200,47687.82
2022-03-03,735.1758422851562,0,194722.99,-3145.03,200,47687.82
2022-03-04,706.4750366210938,0,188982.82,-5740.16,200,47687.82
2022-03-07,666.1973266601562,0,180927.28,-8055.54,200,47687.82
2022-03-08,675.941162109375,1,182876.05,1948.77,200,47687.82
2022-03-09,708.93505859375,0,189474.83,6598.78,200,47687.82
2022-03-10,712.7940063476562,0,190246.62,771.79,200,47687.82
2022-03-11,708.8868408203125,0,189465.19,-781.43,200,47687.82
2022-03-14,716.9905395507812,0,191085.93,1620.74,200,47687.82
2022-03-15,734.3558349609375,0,194558.98,3473.06,200,47687.82
2022-03-16,746.3667602539062,0,196961.17,2402.19,200,47687.82
2022-03-17,766.385009765625,0,200964.82,4003.65,200,47687.82
2022-03-21,755.869384765625,0,198861.69,-2103.12,200,47687.82
2022-03-22,757.8953247070312,0,199266.88,405.19,200,47687.82
2022-03-23,746.8009033203125,0,197048.0,-2218.88,200,47687.82
2022-03-24,738.6489868164062,0,195417.61,-1630.38,200,47687.82
2022-03-25,737.7805786132812,0,195243.93,-173.68,200,47687.82
2022-03-28,742.1219482421875,0,196112.21,868.27,200,47687.82
2022-03-29,746.0773315429688,0,196903.28,791.08,200,47687.82
2022-03-30,765.3720092773438,0,200762.22,3858.94,200,47687.82
2022-03-31,778.1065673828125,0,203309.13,2546.91,200,47687.82
2022-04-01,797.4011840820312,0,207168.05,3858.92,200,47687.82
2022-04-04,804.299072265625,0,208547.63,1379.58,200,47687.82
2022-04-05,807.048583984375,0,209097.53,549.9,200,47687.82
2022-04-06,798.6553344726562,0,207418.88,-1678.65,200,47687.82
2022-04-07,804.8779296875,0,208663.4,1244.52,200,47687.82
2022-04-08,827.163330078125,0,213120.48,4457.08,200,47687.82
2022-04-11,826.6326293945312,0,213014.34,-106.14,200,47687.82
2022-04-12,830.443359375,0,213776.49,762.15,200,47687.82
2022-04-13,835.5564575195312,0,214799.11,1022.62,200,47687.82
2022-04-18,843.2743530273438,0,216342.69,1543.58,200,47687.82
2022-04-19,841.7307739257812,0,216033.97,-308.72,200,47687.82
2022-04-20,850.172119140625,0,217722.24,1688.27,200,47687.82
2022-04-21,878.873046875,0,223462.43,5740.19,200,47687.82
2022-04-22,888.1827392578125,0,225324.37,1861.94,200,47687.82
2022-04-25,872.119873046875,0,222111.79,-3212.57,200,47687.82
2022-04-26,906.9950561523438,0,229086.83,6975.04,200,47687.82
2022-04-27,894.1640625,0,226520.63,-2566.2,200,47687.82
2022-04-28,890.3533935546875,0,225758.5,-762.13,200,47687.82
2022-04-29,889.5816040039062,0,225604.14,-154.36,200,47687.82
2022-05-02,888.8580322265625,0,225459.42,-144.71,200,47687.82
2022-05-04,864.49853515625,0,220587.52,-4871.9,200,47687.82
2022-05-05,867.3444213867188,0,221156.7,569.18,200,47687.82
2022-05-06,862.3278198242188,0,220153.38,-1003.32,200,47687.82
2022-05-09,863.7266845703125,0,220433.15,279.77,200,47687.82
2022-05-10,857.0217895507812,0,219092.18,-1340.98,200,47687.82
2022-05-11,855.7676391601562,0,218841.35,-250.83,200,47687.82
2022-05-12,834.7364501953125,0,214635.11,-4206.24,200,47687.82
2022-05-13,858.1312255859375,0,219314.06,4678.96,200,47687.82
2022-05-16,871.4927978515625,0,221986.38,2672.31,200,47687.82
2022-05-17,878.6799926757812,0,223423.82,1437.44,200,47687.82
2022-05-18,881.0919799804688,0,223906.21,482.4,200,47687.82
2022-05-19,851.4263305664062,0,217973.08,-5933.13,200,47687.82
2022-05-20,871.9269409179688,0,222073.21,4100.12,200,47687.82
2022-05-23,908.683349609375,0,229424.49,7351.28,200,47687.82
2022-05-24,913.458740234375,0,230379.57,955.08,200,47687.82
2022-05-25,895.659423828125,0,226819.7,-3559.86,200,47687.82
2022-05-26,897.010009765625,0,227089.82,270.12,200,47687.82
2022-05-27,919.2471313476562,0,231537.24,4447.42,200,47687.82
2022-05-30,963.142578125,0,240316.33,8779.09,200,47687.82
2022-05-31,997.8729858398438,0,247262.41,6946.08,200,47687.82
2022-06-01,1010.4146118164062,0,249770.74,2508.33,200,47687.82
2022-06-02,1007.71337890625,0,249230.49,-540.25,200,47687.82
2022-06-03,992.3740844726562,0,246162.63,-3067.86,200,47687.82
2022-06-06,999.41650390625,0,247571.12,1408.48,200,47687.82
2022-06-07,1005.783935546875,0,248844.6,1273.49,200,47687.82
2022-06-08,1008.1474609375,0,249317.31,472.71,200,47687.82
2022-06-09,1008.243896484375,0,249336.6,19.29,200,47687.82
2022-06-10,999.947265625,0,247677.27,-1659.33,200,47687.82
2022-06-13,968.8827514648438,0,241464.37,-6212.9,200,47687.82
2022-06-14,983.3055419921875,0,244348.93,2884.56,200,47687.82
2022-06-15,989.3351440429688,0,245554.85,1205.92,200,47687.82
2022-06-16,969.7991943359375,0,241647.66,-3907.19,200,47687.82
2022-06-17,962.4673461914062,0,240181.29,-1466.37,200,47687.82
2022-06-20,948.0444946289062,0,237296.72,-2884.57,200,47687.82
2022-06-21,962.7566528320312,0,240239.15,2942.43,200,47687.82
2022-06-22,949.105712890625,0,237508.96,-2730.19,200,47687.82
2022-06-23,991.45751953125,0,245979.32,8470.36,200,47687.82
2022-06-24,1034.24365234375,0,254536.55,8557.23,200,47687.82
2022-06-27,1044.517822265625,0,256591.38,2054.83,200,47687.82
2022-06-28,1072.78466796875,0,262244.75,5653.37,200,47687.82
2022-06-29,1072.54345703125,0,262196.51,-48.24,200,47687.82
2022-06-30,1054.5994873046875,0,258607.71,-3588.79,200,47687.82
2022-07-01,1068.298583984375,0,261347.53,2739.82,200,47687.82
2022-07-04,1052.718017578125,0,258231.42,-3116.11,200,47687.82
2022-07-05,1043.79443359375,0,256446.7,-1784.72,200,47687.82
2022-07-06,1065.597412109375,0,260807.3,4360.6,200,47687.82
2022-07-07,1093.33349609375,0,266354.52,5547.22,200,47687.82
2022-07-08,1093.6229248046875,0,266412.4,57.89,200,47687.82
2022-07-11,1123.9638671875,0,272480.59,6068.19,200,47687.82
2022-07-12,1106.212646484375,0,268930.35,-3550.24,200,47687.82
2022-07-13,1100.134765625,0,267714.77,-1215.58,200,47687.82
2022-07-14,1113.6331787109375,0,270414.45,2699.68,200,47687.82
2022-07-15,1142.7252197265625,0,276232.86,5818.41,200,47687.82
2022-07-18,1133.8563232421875,0,274459.08,-1773.78,200,47687.82
2022-07-19,1156.1259765625,0,278913.01,4453.93,200,47687.82
2022-07-20,1136.049072265625,0,274897.63,-4015.38,200,47687.82
2022-07-21,1145.3079833984375,0,276749.41,1851.78,200,47687.82
2022-07-22,1151.1068115234375,0,277909.18,1159.77,200,47687.82
2022-07-25,1107.005859375,0,269088.99,-8820.19,200,47687.82
2022-07-26,1107.1519775390625,0,269118.21,29.22,200,47687.82
2022-07-27,1109.19873046875,0,269527.56,409.35,200,47687.82
2022-07-28,1119.9681396484375,0,271681.45,2153.88,200,47687.82
2022-07-29,1134.8795166015625,0,274663.72,2982.28,200,47687.82
2022-08-01,1206.3182373046875,0,288951.46,14287.74,200,47687.82
2022-08-02,1222.642822265625,0,292216.38,3264.92,200,47687.82
2022-08-03,1221.8631591796875,0,292060.45,-155.93,200,47687.82
2022-08-04,1229.757568359375,0,293639.33,1578.88,200,47687.82
2022-08-05,1204.51513671875,0,288590.84,-5048.49,200,47687.82
2022-08-08,1244.279052734375,0,296543.63,7952.78,200,47687.82
2022-08-10,1235.848876953125,0,294857.59,-1686.04,200,47687.82
2022-08-11,1234.045654296875,0,294496.95,-360.64,200,47687.82
2022-08-12,1227.4671630859375,0,293181.25,-1315.7,200,47687.82
2022-08-16,1255.5845947265625,0,298804.74,5623.49,200,47687.82
2022-08-17,1241.8912353515625,0,296066.06,-2738.67,200,47687.82
2022-08-18,1229.1240234375,0,293512.62,-2553.44,200,47687.82
2022-08-19,1207.9263916015625,0,289273.1,-4239.53,200,47687.82
2022-08-22,1195.548828125,0,286797.58,-2475.51,200,47687.82
2022-08-23,1240.7706298828125,0,295841.94,9044.36,200,47687.82
2022-08-24,1236.0924072265625,0,294906.3,-935.64,200,47687.82
2022-08-25,1227.662109375,0,293220.24,-1686.06,200,47687.82
2022-08-26,1242.28125,0,296144.07,2923.83,200,47687.82
2022-08-29,1244.3765869140625,0,296563.13,419.07,200,47687.82
2022-08-30,1275.46630859375,0,302781.08,6217.94,200,47687.82
2022-09-01,1278.7314453125,0,303434.11,653.03,200,47687.82
2022-09-02,1282.5323486328125,0,304194.29,760.18,200,47687.82
2022-09-05,1287.015625,0,305090.94,896.66,200,47687.82
2022-09-06,1273.224853515625,0,302332.79,-2758.15,200,47687.82
2022-09-07,1256.9488525390625,0,299077.59,-3255.2,200,47687.82
2022-09-08,1288.3314208984375,0,305354.1,6276.51,200,47687.82
2022-09-09,1268.2056884765625,0,301328.96,-4025.15,200,47687.82
2022-09-12,1264.1124267578125,0,300510.3,-818.65,200,47687.82
2022-09-13,1266.8411865234375,0,301056.05,545.75,200,47687.82
2022-09-14,1265.0870361328125,0,300705.22,-350.83,200,47687.82
2022-09-15,1264.1124267578125,0,300510.3,-194.92,200,47687.82
2022-09-16,1218.3546142578125,0,291358.74,-9151.56,200,47687.82
2022-09-19,1255.9256591796875,0,298872.95,7514.21,200,47687.82
2022-09-20,1269.862548828125,0,301660.33,2787.38,200,47687.82
2022-09-21,1273.468505859375,0,302381.52,721.19,200,47687.82
2022-09-22,1277.1234130859375,0,303112.5,730.98,200,47687.82
2022-09-23,1239.9908447265625,0,295685.99,-7426.51,200,47687.82
2022-09-26,1205.0025634765625,0,288688.33,-6997.66,200,47687.82
2022-09-27,1204.3690185546875,0,288561.62,-126.71,200,47687.82
2022-09-28,1210.85009765625,0,289857.84,1296.22,200,47687.82
2022-09-29,1226.3951416015625,0,292966.85,3109.01,200,47687.82
2022-09-30,1235.994873046875,0,294886.79,1919.95,200,47687.82
2022-10-03,1219.57275390625,0,291602.37,-3284.42,200,47687.82
2022-10-04,1228.34423828125,0,293356.67,1754.3,200,47687.82
2022-10-06,1224.98193359375,0,292684.2,-672.46,200,47687.82
2022-10-07,1207.3902587890625,0,289165.87,-3518.33,200,47687.82
2022-10-10,1211.4349365234375,0,289974.8,808.94,200,47687.82
2022-10-11,1198.3265380859375,0,287353.12,-2621.68,200,47687.82
2022-10-12,1216.2105712890625,0,290929.93,3576.81,200,47687.82
2022-10-13,1216.5028076171875,0,290988.38,58.45,200,47687.82
2022-10-14,1199.0574951171875,0,287499.32,-3489.06,200,47687.82
2022-10-17,1198.7650146484375,0,287440.82,-58.5,200,47687.82
2022-10-18,1221.960693359375,0,292079.96,4639.14,200,47687.82
2022-10-19,1216.6978759765625,0,291027.39,-1052.56,200,47687.82
2022-10-20,1218.257080078125,0,291339.23,311.84,200,47687.82
2022-10-21,1224.835693359375,0,292654.96,1315.72,200,47687.82
2022-10-24,1238.675048828125,0,295422.83,2767.87,200,47687.82
2022-10-25,1248.859619140625,0,297459.74,2036.91,200,47687.82
2022-10-27,1261.2860107421875,0,299945.02,2485.28,200,47687.82
2022-10-28,1278.341552734375,0,303356.13,3411.11,200,47687.82
2022-10-31,1314.3531494140625,0,310558.45,7202.32,200,47687.82
2022-11-01,1319.664794921875,0,311620.78,1062.33,200,47687.82
2022-11-02,1318.008056640625,0,311289.43,-331.35,200,47687.82
2022-11-03,1301.488525390625,0,307985.52,-3303.91,200,47687.82
2022-11-04,1304.3148193359375,0,308550.78,565.26,200,47687.82
2022-11-07,1316.9847412109375,0,311084.77,2533.98,200,47687.82
2022-11-09,1303.5838623046875,0,308404.59,-2680.18,200,47687.82
2022-11-10,1265.2330322265625,0,300734.42,-7670.17,200,47687.82
2022-11-11,1254.4149169921875,0,298570.8,-2163.62,200,47687.82
2022-11-14,1245.6922607421875,0,296826.27,-1744.53,200,47687.82
2022-11-15,1258.8980712890625,0,299467.43,2641.16,200,47687.82
2022-11-16,1254.025146484375,0,298492.85,-974.58,200,47687.82
2022-11-17,1227.36962890625,0,293161.74,-5331.1,200,47687.82
2022-11-18,1195.9874267578125,0,286885.3,-6276.44,200,47687.82
2022-11-21,1187.3134765625,0,285150.51,-1734.79,200,47687.82
2022-11-22,1197.25439453125,0,287138.7,1988.18,200,47687.82
2022-11-23,1204.3201904296875,0,288551.86,1413.16,200,47687.82
2022-11-24,1222.204345703125,0,292128.69,3576.83,200,47687.82
2022-11-25,1228.782958984375,0,293444.41,1315.72,200,47687.82
2022-11-28,1218.9393310546875,0,291475.68,-1968.73,200,47687.82
2022-11-29,1225.1767578125,0,292723.17,1247.49,200,47687.82
2022-11-30,1272.4451904296875,0,302176.86,9453.69,200,47687.82
2022-12-01,1260.603759765625,0,299808.57,-2368.29,200,47687.82
2022-12-02,1232.4864501953125,0,294185.11,-5623.46,200,47687.82
2022-12-05,1227.808349609375,0,293249.49,-935.62,200,47687.82
2022-12-06,1230.9757080078125,0,293882.96,633.47,200,47687.82
2022-12-07,1234.4356689453125,0,294574.95,691.99,200,47687.82
2022-12-08,1241.98876953125,0,296085.57,1510.62,200,47687.82
2022-12-09,1233.26611328125,0,294341.04,-1744.53,200,47687.82
2022-12-12,1231.9017333984375,0,294068.16,-272.88,200,47687.82
2022-12-13,1250.7601318359375,0,297839.84,3771.68,200,47687.82
2022-12-14,1253.7813720703125,0,298444.09,604.25,200,47687.82
2022-12-15,1254.268798828125,0,298541.58,97.49,200,47687.82
2022-12-16,1219.81640625,0,291651.1,-6890.48,200,47687.82
2022-12-19,1257.875,0,299262.82,7611.72,200,47687.82
2022-12-20,1242.865966796875,0,296261.01,-3001.81,200,47687.82
2022-12-21,1233.558349609375,0,294399.49,-1861.52,200,47687.82
2022-12-22,1202.6146240234375,0,288210.74,-6188.75,200,47687.82
2022-12-23,1193.5020751953125,0,286388.23,-1822.51,200,47687.82
2022-12-26,1205.635986328125,0,288815.01,2426.78,200,47687.82
2022-12-27,1202.9071044921875,0,288269.24,-545.78,200,47687.82
2022-12-28,1220.54736328125,0,291797.29,3528.05,200,47687.82
2022-12-29,1230.29345703125,0,293746.51,1949.22,200,47687.82
2022-12-30,1217.4774169921875,0,291183.3,-2563.21,200,47687.82
2023-01-02,1230.78076171875,0,293843.97,2660.67,200,47687.82
2023-01-03,1217.574951171875,0,291202.81,-2641.16,200,47687.82
2023-01-04,1204.8076171875,0,288649.34,-2553.47,200,47687.82
2023-01-05,1220.83984375,0,291855.79,3206.45,200,47687.82
2023-01-06,1232.7786865234375,0,294243.55,2387.77,200,47687.82
2023-01-09,1277.0745849609375,0,303102.73,8859.18,200,47687.82
2023-01-10,1281.509033203125,0,303989.62,886.89,200,47687.82
2023-01-11,1279.267333984375,0,303541.28,-448.34,200,47687.82
2023-01-12,1286.3822021484375,0,304964.26,1422.97,200,47687.82
2023-01-13,1294.422607421875,0,306572.34,1608.08,200,47687.82
2023-01-16,1282.1912841796875,0,304126.07,-2446.26,200,47687.82
2023-01-17,1287.307861328125,0,305149.39,1023.32,200,47687.82
2023-01-18,1288.5748291015625,0,305402.78,253.39,200,47687.82
2023-01-19,1286.0408935546875,0,304896.0,-506.79,200,47687.82
2023-01-20,1281.3629150390625,0,303960.4,-935.6,200,47687.82
2023-01-23,1294.71484375,0,306630.79,2670.39,200,47687.82
2023-01-24,1290.280517578125,0,305743.92,-886.87,200,47687.82
2023-01-25,1278.1954345703125,0,303326.9,-2417.02,200,47687.82
2023-01-27,1286.67431640625,0,305022.68,1695.78,200,47687.82
2023-01-30,1297.7850341796875,0,307244.82,2222.14,200,47687.82
2023-01-31,1343.737548828125,0,316435.33,9190.5,200,47687.82
2023-02-01,1317.715576171875,0,311230.93,-5204.39,200,47687.82
2023-02-02,1318.0567626953125,0,311299.17,68.24,200,47687.82
2023-02-03,1352.7528076171875,0,318238.38,6939.21,200,47687.82
2023-02-06,1341.057373046875,0,315899.29,-2339.09,200,47687.82
2023-02-07,1331.99365234375,0,314086.55,-1812.74,200,47687.82
2023-02-08,1338.1824951171875,0,315324.32,1237.77,200,47687.82
2023-02-09,1337.353759765625,0,315158.57,-165.75,200,47687.82
2023-02-10,1330.775390625,0,313842.9,-1315.67,200,47687.82
2023-02-13,1318.6414794921875,0,311416.11,-2426.78,200,47687.82
2023-02-14,1328.53369140625,0,313394.56,1978.44,200,47687.82
2023-02-15,1344.322265625,0,316552.27,3157.71,200,47687.82
2023-02-16,1333.40673828125,0,314369.17,-2183.11,200,47687.82
2023-02-17,1307.4334716796875,0,309174.51,-5194.65,200,47687.82
2023-02-20,1312.0628662109375,0,310100.39,925.88,200,47687.82
2023-02-21,1317.5206298828125,0,311191.94,1091.55,200,47687.82
2023-02-22,1286.23583984375,0,304934.99,-6256.96,200,47687.82
2023-02-23,1280.5831298828125,0,303804.44,-1130.54,200,47687.82
2023-02-24,1247.690185546875,0,297225.85,-6578.59,200,47687.82
2023-02-27,1225.4691162109375,0,292781.64,-4444.21,200,47687.82
2023-02-28,1237.359375,0,295159.69,2378.05,200,47687.82
2023-03-01,1239.8446044921875,0,295656.74,497.05,200,47687.82
2023-03-02,1219.7677001953125,0,291641.36,-4015.38,200,47687.82
2023-03-03,1236.384765625,0,294964.77,3323.41,200,47687.82
2023-03-06,1238.1878662109375,0,295325.39,360.62,200,47687.82
2023-03-08,1257.192626953125,0,299126.34,3800.95,200,47687.82
2023-03-09,1216.4541015625,0,290978.64,-8147.71,200,47687.82
2023-03-10,1195.548828125,0,286797.58,-4181.05,200,47687.82
2023-03-13,1163.14306640625,0,280316.43,-6481.15,200,47687.82
2023-03-14,1131.3223876953125,0,273952.29,-6364.14,200,47687.82
2023-03-15,1130.8837890625,0,273864.58,-87.72,200,47687.82
2023-03-16,1137.41357421875,1,275170.53,1305.96,200,47687.82
2023-03-17,1141.75048828125,0,276037.92,867.38,200,47687.82
2023-03-20,1137.998291015625,0,275287.48,-750.44,200,47687.82
2023-03-21,1130.8350830078125,0,273854.83,-1432.64,200,47687.82
2023-03-22,1134.53857421875,0,274595.53,740.7,200,47687.82
2023-03-23,1135.366943359375,0,274761.21,165.67,200,47687.82
2023-03-24,1121.5762939453125,0,272003.08,-2758.13,200,47687.82
2023-03-27,1109.0037841796875,0,269488.57,-2514.5,200,47687.82
2023-03-28,1099.647705078125,1,267617.36,-1871.22,200,47687.82
2023-03-29,1115.2413330078125,0,270736.08,3118.73,200,47687.82
2023-03-31,1129.2755126953125,0,273542.92,2806.84,200,47687.82
2023-04-03,1140.1912841796875,0,275726.07,2183.15,200,47687.82
2023-04-05,1126.1080322265625,0,272909.42,-2816.65,200,47687.82
2023-04-06,1141.507080078125,0,275989.23,3079.81,200,47687.82
2023-04-10,1158.416259765625,0,279371.07,3381.84,200,47687.82
2023-04-11,1171.1837158203125,0,281924.56,2553.49,200,47687.82
2023-04-12,1176.690185546875,0,283025.85,1101.29,200,47687.82
2023-04-13,1173.9613037109375,0,282480.08,-545.78,200,47687.82
2023-04-17,1182.14794921875,0,284117.41,1637.33,200,47687.82
2023-04-18,1174.107421875,0,282509.3,-1608.11,200,47687.82
2023-04-19,1184.6331787109375,0,284614.45,2105.15,200,47687.82
2023-04-20,1187.654541015625,0,285218.73,604.27,200,47687.82
