Date,Close,Signal,Portfolio Value,Rise/Fall,Stocks Held,Cash in Hand,Stock
2023-07-18,1511.40185546875,0,351538.96,-157.57,100,200398.78,M&M.NS_portfolio
2023-07-19,1521.0037841796875,0,352499.16,960.19,100,200398.78,M&M.NS_portfolio
2023-07-20,1521.8900146484375,0,352587.78,88.62,100,200398.78,M&M.NS_portfolio
2023-07-21,1500.371826171875,0,350435.96,-2151.82,100,200398.78,M&M.NS_portfolio
2023-07-24,1523.3673095703125,0,352735.51,2299.55,100,200398.78,M&M.NS_portfolio
2023-07-25,1541.9803466796875,0,354596.81,1861.3,100,200398.78,M&M.NS_portfolio
2023-07-26,1521.397705078125,0,352538.55,-2058.26,100,200398.78,M&M.NS_portfolio
2023-07-27,1425.427001953125,0,342941.48,-9597.07,100,200398.78,M&M.NS_portfolio
2023-07-28,1445.5174560546875,0,344950.52,2009.05,100,200398.78,M&M.NS_portfolio
2023-07-31,1452.804931640625,0,345679.27,728.75,100,200398.78,M&M.NS_portfolio
2023-08-01,1470.679443359375,0,347466.72,1787.45,100,200398.78,M&M.NS_portfolio
2023-08-02,1462.7518310546875,0,346673.96,-792.76,100,200398.78,M&M.NS_portfolio
2023-08-03,1446.846923828125,0,345083.47,-1590.49,100,200398.78,M&M.NS_portfolio
2023-08-04,1442.4151611328125,0,344640.3,-443.18,100,200398.78,M&M.NS_portfolio
2023-08-07,1503.72021484375,0,350770.8,6130.51,100,200398.78,M&M.NS_portfolio
2023-08-08,1476.93310546875,0,348092.09,-2678.71,100,200398.78,M&M.NS_portfolio
2023-08-09,1511.4510498046875,0,351543.88,3451.79,100,200398.78,M&M.NS_portfolio
2023-08-10,1521.9393310546875,0,352592.71,1048.83,100,200398.78,M&M.NS_portfolio
2023-08-11,1522.9732666015625,0,352696.11,103.39,100,200398.78,M&M.NS_portfolio
2023-08-14,1523.3673095703125,0,352735.51,39.4,100,200398.78,M&M.NS_portfolio
2023-08-16,1546.7568359375,0,355074.46,2338.95,100,200398.78,M&M.NS_portfolio
2023-08-17,1549.61279296875,0,355360.06,285.6,100,200398.78,M&M.NS_portfolio
2023-08-18,1529.079345703125,0,353306.71,-2053.34,100,200398.78,M&M.NS_portfolio
2023-08-21,1515.193359375,0,351918.12,-1388.6,100,200398.78,M&M.NS_portfolio
2023-08-22,1526.9619140625,0,353094.97,1176.86,100,200398.78,M&M.NS_portfolio
2023-08-23,1519.0341796875,0,352302.2,-792.77,100,200398.78,M&M.NS_portfolio
2023-08-24,1518.787841796875,0,352277.56,-24.63,100,200398.78,M&M.NS_portfolio
2023-08-25,1496.9742431640625,0,350096.2,-2181.36,100,200398.78,M&M.NS_portfolio
2023-08-28,1525.73095703125,0,352971.88,2875.67,100,200398.78,M&M.NS_portfolio
2023-08-29,1537.15478515625,0,354114.26,1142.38,100,200398.78,M&M.NS_portfolio
2023-08-30,1559.16552734375,0,356315.33,2201.07,100,200398.78,M&M.NS_portfolio
2023-08-31,1551.48388671875,0,355547.17,-768.16,100,200398.78,M&M.NS_portfolio
2023-09-01,1567.78271484375,0,357177.05,1629.88,100,200398.78,M&M.NS_portfolio
2023-09-04,1552.46875,0,355645.65,-1531.4,100,200398.78,M&M.NS_portfolio
2023-09-05,1547.2984619140625,0,355128.63,-517.03,100,200398.78,M&M.NS_portfolio
2023-09-06,1553.0596923828125,0,355704.75,576.12,100,200398.78,M&M.NS_portfolio
2023-09-07,1541.9803466796875,0,354596.81,-1107.93,100,200398.78,M&M.NS_portfolio
2023-09-08,1543.753173828125,0,354774.1,177.28,100,200398.78,M&M.NS_portfolio
2023-09-11,1558.082275390625,0,356207.01,1432.91,100,200398.78,M&M.NS_portfolio
2023-09-12,1534.298828125,0,353828.66,-2378.34,100,200398.78,M&M.NS_portfolio
2023-09-13,1513.61767578125,0,351760.55,-2068.12,100,200398.78,M&M.NS_portfolio
2023-09-14,1542.2266845703125,0,354621.45,2860.9,100,200398.78,M&M.NS_portfolio
2023-09-15,1576.793701171875,0,358078.15,3456.7,100,200398.78,M&M.NS_portfolio
2023-09-18,1616.53125,0,362051.9,3973.75,100,200398.78,M&M.NS_portfolio
2023-09-20,1609.1943359375,0,361318.21,-733.69,100,200398.78,M&M.NS_portfolio
2023-09-21,1559.21484375,0,356320.26,-4997.95,100,200398.78,M&M.NS_portfolio
2023-09-22,1582.751953125,0,358673.97,2353.71,100,200398.78,M&M.NS_portfolio
2023-09-25,1565.320556640625,0,356930.83,-1743.14,100,200398.78,M&M.NS_portfolio
2023-09-26,1570.9833984375,0,357497.12,566.28,100,200398.78,M&M.NS_portfolio
2023-09-27,1565.0743408203125,0,356906.21,-590.91,100,200398.78,M&M.NS_portfolio
2023-09-28,1532.427734375,0,353641.55,-3264.66,100,200398.78,M&M.NS_portfolio
2023-09-29,1530.655029296875,0,353464.28,-177.27,100,200398.78,M&M.NS_portfolio
2023-10-03,1514.060791015625,0,351804.86,-1659.42,100,200398.78,M&M.NS_portfolio
2023-10-04,1498.9930419921875,0,350298.08,-1506.77,100,200398.78,M&M.NS_portfolio
2023-10-05,1514.6024169921875,0,351859.02,1560.94,100,200398.78,M&M.NS_portfolio
2023-10-06,1525.3370361328125,0,352932.48,1073.46,100,200398.78,M&M.NS_portfolio
2023-10-09,1492.19775390625,0,349618.55,-3313.93,100,200398.78,M&M.NS_portfolio
2023-10-10,1514.50390625,0,351849.17,2230.62,100,200398.78,M&M.NS_portfolio
2023-10-11,1532.6739501953125,0,353666.17,1817.0,100,200398.78,M&M.NS_portfolio
2023-10-12,1542.8668212890625,0,354685.46,1019.29,100,200398.78,M&M.NS_portfolio
2023-10-13,1538.73046875,0,354271.83,-413.64,100,200398.78,M&M.NS_portfolio
2023-10-16,1550.6468505859375,0,355463.46,1191.64,100,200398.78,M&M.NS_portfolio
2023-10-17,1552.6656494140625,0,355665.34,201.88,100,200398.78,M&M.NS_portfolio
2023-10-18,1550.9422607421875,0,355493.01,-172.34,100,200398.78,M&M.NS_portfolio
2023-10-19,1545.7227783203125,0,354971.06,-521.95,100,200398.78,M&M.NS_portfolio
2023-10-20,1534.59423828125,0,353858.2,-1112.85,100,200398.78,M&M.NS_portfolio
2023-10-23,1541.3896484375,0,354537.74,679.54,100,200398.78,M&M.NS_portfolio
2023-10-25,1545.279541015625,0,354926.73,388.99,100,200398.78,M&M.NS_portfolio
2023-10-26,1483.2359619140625,0,348722.38,-6204.36,100,200398.78,M&M.NS_portfolio
2023-10-27,1487.8646240234375,0,349185.24,462.87,100,200398.78,M&M.NS_portfolio
2023-10-30,1475.06201171875,0,347904.98,-1280.26,100,200398.78,M&M.NS_portfolio
2023-10-31,1436.45703125,0,344044.48,-3860.5,100,200398.78,M&M.NS_portfolio
2023-11-01,1432.5177001953125,0,343650.55,-393.93,100,200398.78,M&M.NS_portfolio
2023-11-02,1447.3885498046875,0,345137.63,1487.08,100,200398.78,M&M.NS_portfolio
2023-11-03,1446.69921875,0,345068.7,-68.93,100,200398.78,M&M.NS_portfolio
2023-11-06,1465.7061767578125,0,346969.4,1900.7,100,200398.78,M&M.NS_portfolio
2023-11-07,1457.2860107421875,0,346127.38,-842.02,100,200398.78,M&M.NS_portfolio
2023-11-08,1464.8199462890625,0,346880.77,753.39,100,200398.78,M&M.NS_portfolio
2023-11-09,1528.488525390625,0,353247.63,6366.86,100,200398.78,M&M.NS_portfolio
2023-11-10,1500.9627685546875,0,350495.06,-2752.58,100,200398.78,M&M.NS_portfolio
2023-11-13,1516.8675537109375,0,352085.53,1590.48,100,200398.78,M&M.NS_portfolio
2023-11-15,1520.7083740234375,0,352469.62,384.08,100,200398.78,M&M.NS_portfolio
2023-11-16,1545.673583984375,0,354966.14,2496.52,100,200398.78,M&M.NS_portfolio
2023-11-17,1560.4951171875,0,356448.29,1482.15,100,200398.78,M&M.NS_portfolio
2023-11-20,1528.6361083984375,0,353262.39,-3185.9,100,200398.78,M&M.NS_portfolio
2023-11-21,1536.071533203125,0,354005.93,743.54,100,200398.78,M&M.NS_portfolio
2023-11-22,1520.0189208984375,0,352400.67,-1605.26,100,200398.78,M&M.NS_portfolio
2023-11-23,1522.382568359375,0,352637.04,236.36,100,200398.78,M&M.NS_portfolio
2023-11-24,1529.6209716796875,0,353360.88,723.84,100,200398.78,M&M.NS_portfolio
2023-11-28,1542.2760009765625,0,354626.38,1265.5,100,200398.78,M&M.NS_portfolio
2023-11-29,1594.5205078125,0,359850.83,5224.45,100,200398.78,M&M.NS_portfolio
2023-11-30,1622.735595703125,0,362672.34,2821.51,100,200398.78,M&M.NS_portfolio
2023-12-01,1600.8233642578125,0,360481.12,-2191.22,100,200398.78,M&M.NS_portfolio
2023-12-04,1631.6973876953125,0,363568.52,3087.4,100,200398.78,M&M.NS_portfolio
2023-12-05,1660.4542236328125,0,366444.2,2875.68,100,200398.78,M&M.NS_portfolio
2023-12-06,1676.555908203125,0,368054.37,1610.17,100,200398.78,M&M.NS_portfolio
2023-12-07,1666.9539794921875,0,367094.18,-960.19,100,200398.78,M&M.NS_portfolio
2023-12-08,1643.2198486328125,0,364720.76,-2373.41,100,200398.78,M&M.NS_portfolio
2023-12-11,1627.1180419921875,0,363110.58,-1610.18,100,200398.78,M&M.NS_portfolio
2023-12-12,1610.5731201171875,0,361456.09,-1654.49,100,200398.78,M&M.NS_portfolio
2023-12-13,1640.8563232421875,0,364484.41,3028.32,100,200398.78,M&M.NS_portfolio
2023-12-14,1677.6884765625,0,368167.63,3683.22,100,200398.78,M&M.NS_portfolio
2023-12-15,1698.7635498046875,0,370275.13,2107.51,100,200398.78,M&M.NS_portfolio
2023-12-18,1684.8284912109375,0,368881.63,-1393.51,100,200398.78,M&M.NS_portfolio
2023-12-19,1673.55224609375,0,367754.0,-1127.62,100,200398.78,M&M.NS_portfolio
2023-12-20,1621.94775390625,0,362593.55,-5160.45,100,200398.78,M&M.NS_portfolio
2023-12-21,1609.046630859375,0,361303.44,-1290.11,100,200398.78,M&M.NS_portfolio
2023-12-22,1609.4405517578125,0,361342.83,39.39,100,200398.78,M&M.NS_portfolio
2023-12-26,1637.0155029296875,0,364100.33,2757.5,100,200398.78,M&M.NS_portfolio
2023-12-27,1662.3253173828125,0,366631.31,2530.98,100,200398.78,M&M.NS_portfolio
2023-12-28,1708.119384765625,0,371210.72,4579.41,100,200398.78,M&M.NS_portfolio
2023-12-29,1703.1461181640625,0,370713.39,-497.33,100,200398.78,M&M.NS_portfolio
2020-01-01,678.0213623046875,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-02,689.5643310546875,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-03,690.395263671875,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-06,674.3834228515625,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-07,684.758544921875,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-08,679.6159057617188,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-09,695.2684326171875,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-10,695.1111450195312,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-13,693.3370971679688,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-14,686.9144287109375,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-15,684.421630859375,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-16,690.7320556640625,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-17,710.0900268554688,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-20,688.2393798828125,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-21,688.935546875,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-22,688.6884765625,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-23,685.7691650390625,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-24,683.388671875,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-27,676.6515502929688,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-28,661.0214233398438,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-29,664.6594848632812,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-30,648.445556640625,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-01-31,634.0281982421875,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-02-03,622.283203125,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-02-04,640.6530151367188,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-02-05,650.5789794921875,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-02-06,654.7559204101562,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-02-07,643.9093017578125,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-02-10,644.7850952148438,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-02-11,652.48779296875,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-02-12,660.3703002929688,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-02-13,662.0994262695312,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-02-14,668.1403198242188,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-02-17,663.94091796875,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-02-18,659.067626953125,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-02-19,675.4163208007812,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-02-20,667.3992919921875,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-02-24,648.9844970703125,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-02-25,636.1616821289062,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-02-26,625.2025756835938,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-02-27,622.6201171875,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-02-28,596.74951171875,0,100000.0,0.0,0,100000.0,RELIANCE.NS_portfolio
2020-03-02,591.1353149414062,1,100000.0,0.0,100,40886.47,RELIANCE.NS_portfolio
2020-03-03,603.1273803710938,0,101199.21,1199.21,100,40886.47,RELIANCE.NS_portfolio
2020-03-04,601.7125244140625,0,101057.72,-141.49,100,40886.47,RELIANCE.NS_portfolio
2020-03-05,588.8897094726562,0,99775.44,-1282.28,100,40886.47,RELIANCE.NS_portfolio
2020-03-06,570.8566284179688,0,97972.13,-1803.31,100,40886.47,RELIANCE.NS_portfolio
2020-03-09,500.4090576171875,0,90927.37,-7044.76,100,40886.47,RELIANCE.NS_portfolio
2020-03-11,518.105224609375,0,92696.99,1769.62,100,40886.47,RELIANCE.NS_portfolio
2020-03-12,477.435546875,0,88630.02,-4066.97,100,40886.47,RELIANCE.NS_portfolio
2020-03-13,496.4341735839844,1,90529.89,1899.86,100,40886.47,RELIANCE.NS_portfolio
2020-03-16,456.1912841796875,0,86505.6,-4024.29,100,40886.47,RELIANCE.NS_portfolio
2020-03-17,452.73291015625,0,86159.76,-345.84,100,40886.47,RELIANCE.NS_portfolio
2020-03-18,434.9919128417969,0,84385.66,-1774.1,100,40886.47,RELIANCE.NS_portfolio
2020-03-19,412.1755981445313,0,82104.03,-2281.63,100,40886.47,RELIANCE.NS_portfolio
2020-03-20,457.2018432617188,0,86606.65,4502.62,100,40886.47,RELIANCE.NS_portfolio
2020-03-23,397.0620422363281,1,80592.67,-6013.98,200,1180.26,RELIANCE.NS_portfolio
2020-03-24,423.7184753417969,0,85923.96,5331.29,200,1180.26,RELIANCE.NS_portfolio
2020-03-25,486.0815124511719,0,98396.57,12472.61,200,1180.26,RELIANCE.NS_portfolio
2020-03-26,478.8728637695313,0,96954.84,-1441.73,200,1180.26,RELIANCE.NS_portfolio
2020-03-27,478.6033935546875,0,96900.94,-53.89,200,1180.26,RELIANCE.NS_portfolio
2020-03-30,462.8160705566406,1,93743.48,-3157.46,200,1180.26,RELIANCE.NS_portfolio
2020-03-31,500.22943115234375,0,101226.15,7482.67,200,1180.26,RELIANCE.NS_portfolio
2020-04-01,485.2730712890625,0,98234.88,-2991.27,200,1180.26,RELIANCE.NS_portfolio
2020-04-03,483.9256896972656,0,97965.4,-269.48,200,1180.26,RELIANCE.NS_portfolio
2020-04-07,541.70751953125,0,109521.77,11556.37,200,1180.26,RELIANCE.NS_portfolio
2020-04-08,535.4419555664062,0,108268.66,-1253.11,200,1180.26,RELIANCE.NS_portfolio
2020-04-09,547.927978515625,0,110765.86,2497.2,200,1180.26,RELIANCE.NS_portfolio
2020-04-13,534.0946044921875,0,107999.19,-2766.67,200,1180.26,RELIANCE.NS_portfolio
2020-04-15,516.4432983398438,0,104468.92,-3530.26,200,1180.26,RELIANCE.NS_portfolio
2020-04-16,524.61767578125,0,106103.8,1634.88,200,1180.26,RELIANCE.NS_portfolio
2020-04-17,549.7470703125,0,111129.68,5025.88,200,1180.26,RELIANCE.NS_portfolio
2020-04-20,558.6400756835938,0,112908.28,1778.6,200,1180.26,RELIANCE.NS_portfolio
2020-04-21,555.7431030273438,0,112328.88,-579.39,200,1180.26,RELIANCE.NS_portfolio
2020-04-22,612.4469604492188,0,123669.66,11340.77,200,1180.26,RELIANCE.NS_portfolio
2020-04-23,615.7257080078125,0,124325.41,655.75,200,1180.26,RELIANCE.NS_portfolio
2020-04-24,636.4310913085938,-1,128466.48,4141.08,100,64823.37,RELIANCE.NS_portfolio
2020-04-27,642.1575927734375,0,129039.13,572.65,100,64823.37,RELIANCE.NS_portfolio
2020-04-28,641.4390258789062,0,128967.28,-71.86,100,64823.37,RELIANCE.NS_portfolio
2020-04-29,640.9000244140625,0,128913.38,-53.9,100,64823.37,RELIANCE.NS_portfolio
2020-04-30,658.4389038085938,-1,130667.26,1753.89,0,130667.26,RELIANCE.NS_portfolio
2020-05-04,644.6054077148438,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-05-05,656.0359497070312,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-05-06,656.0809326171875,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-05-07,676.8311767578125,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-05-08,701.466552734375,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-05-11,708.2037353515625,-1,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-05-12,664.3900146484375,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-05-13,678.4862060546875,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-05-14,651.0556030273438,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-05-15,661.6878662109375,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-05-18,653.2319946289062,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-05-19,638.791259765625,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-05-20,650.0355224609375,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-05-21,653.4586791992188,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-05-22,649.0607299804688,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-05-26,645.6602783203125,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-05-27,655.4083251953125,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-05-28,667.5139770507812,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-05-29,663.954833984375,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-01,689.3224487304688,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-02,696.2820434570312,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-03,698.9797973632812,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-04,716.2769165039062,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-05,717.1383056640625,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-08,711.6068725585938,-1,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-09,696.939453125,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-10,712.8084106445312,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-11,697.1888427734375,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-12,720.357421875,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-15,732.032470703125,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-16,733.4606323242188,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-17,732.3950805664062,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-18,750.7803344726562,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-19,797.7070922851562,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-22,791.699462890625,-1,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-23,780.2511596679688,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-24,783.4022827148438,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-25,778.8909912109375,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-26,789.6592407226562,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-29,781.2713623046875,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-06-30,772.6340942382812,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-01,787.8228759765625,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-02,801.3856201171875,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-03,813.9275512695312,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-06,843.0175170898438,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-07,830.1114501953125,-1,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-08,818.5255737304688,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-09,830.4756469726562,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-10,854.9676513671875,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-13,880.8937377929688,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-14,872.6993408203125,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-15,839.4666748046875,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-16,839.1934814453125,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-17,870.2865600585938,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-20,874.01953125,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-21,897.5327758789062,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-22,912.305419921875,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-23,936.7974243164062,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-24,977.01806640625,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-27,981.5933227539062,-1,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-28,991.3809814453124,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-29,954.4835815429688,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-30,960.0375366210938,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-07-31,941.0311279296876,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-03,914.5816040039062,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-04,979.0438842773438,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-05,968.0498046875,-1,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-06,971.532470703125,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-07,977.1546020507812,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-10,965.0452270507812,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-11,971.3958129882812,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-12,968.5733032226562,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-13,966.0467529296876,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-14,962.291015625,-1,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-17,952.0708618164062,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-18,964.4534301757812,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-19,970.37158203125,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-20,954.6656494140624,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-21,947.7459716796876,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-24,954.0738525390624,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-25,947.8598022460938,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-26,972.9891967773438,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-27,960.8342895507812,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-28,963.36083984375,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-08-31,947.2225341796876,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-09-01,950.2044067382812,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-09-02,968.8464965820312,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-09-03,961.51708984375,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-09-04,945.6519165039062,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-09-07,948.1102294921876,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-09-08,959.2409057617188,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-09-09,983.937744140625,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-09-10,1053.4305419921875,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-09-11,1056.048095703125,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-09-14,1048.218017578125,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-09-15,1055.6383056640625,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-09-16,1058.233154296875,-1,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-09-17,1046.4881591796875,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-09-18,1049.6519775390625,0,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
2020-09-21,1026.958251953125,-1,130667.26,0.0,0,130667.26,RELIANCE.NS_portfolio
